bootstrap_id,A,c
404,781.7153051767206,1.2621350618030847
405,1152.434846716183,1.3321405730352494
406,1645.79430446824,1.4361206546367962
407,1247.606242739729,1.3971224577875174
408,1137.1080246187903,1.3476357166552
409,1239.452355686844,1.383831964515666
410,1878.1438482934195,1.4755462801160641
411,1159.6248187978397,1.3659386602912962
412,1543.646725108824,1.4172078930665444
413,905.779554695363,1.3080691807423273
414,827.502805664394,1.2474267942611823
415,1282.5916596450083,1.4131605576657564
416,767.8583467197815,1.2419680883680368
417,2010.4910797359737,1.4936477796007264
418,836.1983237774081,1.2647675691094697
419,1673.5278901325319,1.453061220182258
420,1279.1151557235012,1.386234637007883
421,1078.8862391457071,1.296969867010768
422,903.7174207807632,1.2982612795438309
423,1488.642515370176,1.4003236179304446
424,833.3544484985517,1.2906163578008711
425,1400.1261832809078,1.3867674249045103
426,3414.470915919618,1.6310218853335476
427,900.6180751664544,1.2871343681031924
428,1380.4235131717394,1.4035446294825296
429,1298.2875538650512,1.4015731697773968
430,7133.5245333726125,1.7995011805774503
431,1011.5484811984404,1.3234085742348667
432,1371.421461430521,1.4093395713525432
433,956.3587163918852,1.2777573183413238
434,807.992785562446,1.2713928550658324
435,868.2599803196358,1.2889164121854
436,1280.2892920348418,1.339875225030149
437,1391.058697442139,1.4149152919802581
438,653.3753888424976,1.2135293357909176
439,640.7109918372267,1.2047283941296538
440,933.5875832780209,1.3091038489791391
441,1042.0782924672485,1.3199520324164995
442,1002.0517492056957,1.3068870248427737
443,4622.7562861155575,1.6835923978427287
444,1092.5781586158057,1.347120650848859
445,1245.838667446472,1.3808273620648022
446,2360.587175855586,1.5039024276570856
447,2386.0127629716935,1.5316243300281522
448,1867.3939955330745,1.4768084194113917
449,2276.848333479846,1.5193008474894119
450,1298.2127918012382,1.4116423295217169
451,1066.166283813023,1.3331944328341638
452,724.7190140911541,1.2246850402535392
453,707.9596377909355,1.2374567306006843
454,1015.836225621874,1.3280069176509737
455,3497.72662206041,1.616000111360728
456,1027.5553271685408,1.3057527698847176
457,688.0940019704653,1.1995317929843894
458,1233.4721035595842,1.3714620229381744
459,1003.3494346311068,1.3134325784618002
460,1761.7408404730677,1.4514757153650253
461,1080.5059849160755,1.3581127493618834
462,1885.829274925218,1.4810589856283405
463,2177.77034004966,1.511694509531789
464,1328.224206607444,1.4097855671323527
465,801.865688144457,1.2209270946350863
466,1208.1371337201672,1.3810107025713723
467,775.1609267120068,1.2338761766089779
468,1039.4835134944296,1.3225539683984098
469,1106.485556707142,1.3306103641354246
470,1305.1623993392352,1.3803299033695127
471,1344.8791588583538,1.395724890121788
472,940.3830428681866,1.3135590935428247
473,1636.1501288731447,1.4485197320734757
474,712.5128891909732,1.221555436029608
475,1043.9671858636436,1.3274692650915938
476,560.7426943887186,1.1651185343230477
477,1224.0010727603521,1.3438920930037108
478,937.7181825808458,1.3126388073283843
479,892.685990371563,1.2799482668325624
480,309.46030766208526,1.104470773202532
481,2344.3701204693143,1.5524642373891424
482,1478.3499084105706,1.393997549596439
483,849.011753279868,1.2614641358077234
484,3256.3748629157662,1.6420508059728771
485,1873.8164538842177,1.4622579749430642
486,905.5791943164519,1.3099984255707455
487,1780.8383140964577,1.4579877581637408
488,884.8542135663985,1.2665148293517139
489,874.347660211752,1.2797908947590053
490,949.1347886657597,1.3098587849421948
491,958.0826877919285,1.299059088662273
492,1327.6764570485755,1.395099405600001
493,1096.856512389829,1.3381888864361844
494,916.3192813019547,1.3026752389899863
495,3624.056022524472,1.676777835338451
496,1986.4091199628606,1.5130707494320967
497,1085.6713101283524,1.3330548087442256
498,1404.1210364971391,1.40775616990168
499,1001.429250813022,1.325636186921273
500,1730.2292141032774,1.447341383791936
501,1321.2433206331941,1.3907249627752911
502,754.1934760132176,1.2513104623160256
503,1237.9967327575441,1.3700192196528262
504,2233.0436910484705,1.4976146282717386
505,1628.6340827110168,1.4294152084364262
506,711.124371607228,1.2265292780276156
507,2186.943555138753,1.4818072809367115
508,2455.0809793976314,1.5441996972798744
509,726.5390525588016,1.2517822133094612
510,1114.29699381579,1.3342999907598356
511,850.7835428951134,1.2720054627820898
512,3164.420525677465,1.5851074389320698
513,1412.5301972335335,1.3722918039060183
514,988.2879252844439,1.3165161810912447
515,1726.6256894331568,1.4634983611225363
516,1479.9611352487848,1.4497392785887873
517,821.003399210134,1.2686234104007752
518,1108.236970118824,1.3197568659301346
519,631.9025523702855,1.2201339961455984
520,1094.8604596909674,1.3463264633847896
521,1144.6063342090865,1.3645536088883063
522,1941.1232520461385,1.4759891147047015
523,688.8442816278882,1.2087264850451003
524,1185.0827407685924,1.346669796198524
525,824.1489291021314,1.2962784851436564
526,990.3057927761313,1.322653769240153
527,805.7424000573528,1.279171665074945
